username,content,label,cleaning,tokenizing,stopword,stemming,final
Pengguna Google,"Kenapa ya hampir semua website/aplikasi milik pemerintah itu.sangat ribet,sering error..pokoknya parahh.",negatif,kenapa ya hampir semua websiteaplikasi milik pemerintah itusangat ribetsering errorpokoknya parahh,"kenapa, ya, hampir, semua, websiteaplikasi, milik, pemerintah, itusangat, ribetsering, errorpokoknya, parahh","ya, websiteaplikasi, milik, pemerintah, itusangat, ribetsering, errorpokoknya, parahh","ya, websiteaplikasi, milik, perintah, itusangat, ribetsering, errorpokoknya, parahh",ya websiteaplikasi milik perintah itusangat ribetsering errorpokoknya parahh
Pengguna Google,"G bisa di klik tuh menu daftarnya ..Buang2 anggaran negara,bikin aplikasi sampah.harusnya di permudah untuk urusan income bagi pemerintah.malqh bikin masyarakat jadi males",negatif,g bisa di klik tuh menu daftarnya buang anggaran negarabikin aplikasi sampahharusnya di permudah untuk urusan income bagi pemerintahmalqh bikin masyarakat jadi males,"g, bisa, di, klik, tuh, menu, daftarnya, buang, anggaran, negarabikin, aplikasi, sampahharusnya, di, permudah, untuk, urusan, income, bagi, pemerintahmalqh, bikin, masyarakat, jadi, males","g, klik, tuh, menu, daftarnya, buang, anggaran, negarabikin, aplikasi, sampahharusnya, permudah, urusan, income, pemerintahmalqh, bikin, masyarakat, males","g, klik, tuh, menu, daftar, buang, anggar, negarabikin, aplikasi, sampahharusnya, mudah, urus, income, pemerintahmalqh, bikin, masyarakat, males",g klik tuh menu daftar buang anggar negarabikin aplikasi sampahharusnya mudah urus income pemerintahmalqh bikin masyarakat males
Pengguna Google,"Sumpah gak jelass mau pemadanan npwp16 tapi login aja gak bisa padahl udah benar nik/npwp tapi gak masul masuk, malah keterangan nya tidak di temukan... Emang ya buatan pemerintahan gak ada gina nya, sampah semua, banyakan korupsiii gak gunaaaaaaa..... Bamgsaaaat",negatif,sumpah gak jelass mau pemadanan npwp tapi login aja gak bisa padahl udah benar niknpwp tapi gak masul masuk malah keterangan nya tidak di temukan emang ya buatan pemerintahan gak ada gina nya sampah semua banyakan korupsiii gak gunaaaaaaa bamgsaaaat,"sumpah, gak, jelass, mau, pemadanan, npwp, tapi, login, aja, gak, bisa, padahl, udah, benar, niknpwp, tapi, gak, masul, masuk, malah, keterangan, nya, tidak, di, temukan, emang, ya, buatan, pemerintahan, gak, ada, gina, nya, sampah, semua, banyakan, korupsiii, gak, gunaaaaaaa, bamgsaaaat","sumpah, gak, jelass, pemadanan, npwp, login, aja, gak, padahl, udah, niknpwp, gak, masul, masuk, keterangan, nya, temukan, emang, ya, buatan, pemerintahan, gak, gina, nya, sampah, banyakan, korupsiii, gak, gunaaaaaaa, bamgsaaaat","sumpah, gak, jelass, padan, npwp, login, aja, gak, padahl, udah, niknpwp, gak, masul, masuk, terang, nya, temu, emang, ya, buat, perintah, gak, gina, nya, sampah, banyak, korupsiii, gak, gunaaaaaaa, bamgsaaaat",sumpah gak jelass padan npwp login aja gak padahl udah niknpwp gak masul masuk terang nya temu emang ya buat perintah gak gina nya sampah banyak korupsiii gak gunaaaaaaa bamgsaaaat
Pengguna Google,Kenapa saat validasi data Nik dan foto selalu gagal? Selalu saja balasannya tidak valid. Padahal semua sudah sesuai,negatif,kenapa saat validasi data nik dan foto selalu gagal selalu saja balasannya tidak valid padahal semua sudah sesuai,"kenapa, saat, validasi, data, nik, dan, foto, selalu, gagal, selalu, saja, balasannya, tidak, valid, padahal, semua, sudah, sesuai","validasi, data, nik, foto, gagal, balasannya, valid, sesuai","validasi, data, nik, foto, gagal, balas, valid, sesuai",validasi data nik foto gagal balas valid sesuai
Pengguna Google,"dua bulan ini ""tombol buat kode billing"" ndak aktif, mau buat kode billing ndak bisa, sebelumnya lancar",negatif,dua bulan ini tombol buat kode billing ndak aktif mau buat kode billing ndak bisa sebelumnya lancar,"dua, bulan, ini, tombol, buat, kode, billing, ndak, aktif, mau, buat, kode, billing, ndak, bisa, sebelumnya, lancar","tombol, kode, billing, ndak, aktif, kode, billing, ndak, lancar","tombol, kode, billing, ndak, aktif, kode, billing, ndak, lancar",tombol kode billing ndak aktif kode billing ndak lancar
Pengguna Google,aplikasi gk berguna npwp sama sandi benar tetap aja gk bisa masuk tetap salah perbaiki dulu baru tambah bintang..,negatif,aplikasi gk berguna npwp sama sandi benar tetap aja gk bisa masuk tetap salah perbaiki dulu baru tambah bintang,"aplikasi, gk, berguna, npwp, sama, sandi, benar, tetap, aja, gk, bisa, masuk, tetap, salah, perbaiki, dulu, baru, tambah, bintang","aplikasi, gk, berguna, npwp, sandi, aja, gk, masuk, salah, perbaiki, bintang","aplikasi, gk, guna, npwp, sandi, aja, gk, masuk, salah, baik, bintang",aplikasi gk guna npwp sandi aja gk masuk salah baik bintang
Pengguna Google,Aplikasinya bikin bingung gak satset. Log in salah terus padahal udah sesuai.,negatif,aplikasinya bikin bingung gak satset log in salah terus padahal udah sesuai,"aplikasinya, bikin, bingung, gak, satset, log, in, salah, terus, padahal, udah, sesuai","aplikasinya, bikin, bingung, gak, satset, log, in, salah, udah, sesuai","aplikasi, bikin, bingung, gak, satset, log, in, salah, udah, sesuai",aplikasi bikin bingung gak satset log in salah udah sesuai
Pengguna Google,"Saya kasih bintang 1 , aplikasi gak level, gak sesuai sama misi nya.Mau buka aplikasi saja lama nya.......",negatif,saya kasih bintang   aplikasi gak level gak sesuai sama misi nyamau buka aplikasi saja lama nya,"saya, kasih, bintang, aplikasi, gak, level, gak, sesuai, sama, misi, nyamau, buka, aplikasi, saja, lama, nya","kasih, bintang, aplikasi, gak, level, gak, sesuai, misi, nyamau, buka, aplikasi, nya","kasih, bintang, aplikasi, gak, level, gak, sesuai, misi, nyamau, buka, aplikasi, nya",kasih bintang aplikasi gak level gak sesuai misi nyamau buka aplikasi nya
Pengguna Google,"minta lupa efin , uda isi data semua lengkap ,foto diri juga tapi ga bisa gagal,GAK JELAS BUAT APLIKASI.",negatif,minta lupa efin  uda isi data semua lengkap foto diri juga tapi ga bisa gagalgak jelas buat aplikasi,"minta, lupa, efin, uda, isi, data, semua, lengkap, foto, diri, juga, tapi, ga, bisa, gagalgak, jelas, buat, aplikasi","lupa, efin, uda, isi, data, lengkap, foto, ga, gagalgak, aplikasi","lupa, efin, uda, isi, data, lengkap, foto, ga, gagalgak, aplikasi",lupa efin uda isi data lengkap foto ga gagalgak aplikasi
Pengguna Google,"Aplikasi masih terlalu banyak bug, verifikasi kode efin aja ga bisa lah macam mana",negatif,aplikasi masih terlalu banyak bug verifikasi kode efin aja ga bisa lah macam mana,"aplikasi, masih, terlalu, banyak, bug, verifikasi, kode, efin, aja, ga, bisa, lah, macam, mana","aplikasi, bug, verifikasi, kode, efin, aja, ga","aplikasi, bug, verifikasi, kode, efin, aja, ga",aplikasi bug verifikasi kode efin aja ga
Pengguna Google,"downloadnya mentok 99 persen aja nih, baru mau download aja udah masalah gimana di dalamnya ya",negatif,downloadnya mentok  persen aja nih baru mau download aja udah masalah gimana di dalamnya ya,"downloadnya, mentok, persen, aja, nih, baru, mau, download, aja, udah, masalah, gimana, di, dalamnya, ya","downloadnya, mentok, persen, aja, nih, download, aja, udah, gimana, dalamnya, ya","downloadnya, mentok, persen, aja, nih, download, aja, udah, gimana, dalam, ya",downloadnya mentok persen aja nih download aja udah gimana dalam ya
Pengguna Google,Tidak membantu sama sekali ini mau pengajuan EFIN kode otp sudah di masukan tapi kodenya gak bisa di klik verif,negatif,tidak membantu sama sekali ini mau pengajuan efin kode otp sudah di masukan tapi kodenya gak bisa di klik verif,"tidak, membantu, sama, sekali, ini, mau, pengajuan, efin, kode, otp, sudah, di, masukan, tapi, kodenya, gak, bisa, di, klik, verif","membantu, pengajuan, efin, kode, otp, masukan, kodenya, gak, klik, verif","bantu, aju, efin, kode, otp, masuk, kode, gak, klik, verif",bantu aju efin kode otp masuk kode gak klik verif
Pengguna Google,"buat yang penasaran, apl ini bisa login, tapi kalo mau lapor pajak gak bisa Ã°Å¸ËœÂ menu nya gak bisa di pencet Ã°Å¸Â¤Âª (1 lagi aplikasi yang mencoreng pemerintah)",negatif,buat yang penasaran apl ini bisa login tapi kalo mau lapor pajak gak bisa  menu nya gak bisa di pencet   lagi aplikasi yang mencoreng pemerintah,"buat, yang, penasaran, apl, ini, bisa, login, tapi, kalo, mau, lapor, pajak, gak, bisa, menu, nya, gak, bisa, di, pencet, lagi, aplikasi, yang, mencoreng, pemerintah","penasaran, apl, login, kalo, lapor, pajak, gak, menu, nya, gak, pencet, aplikasi, mencoreng, pemerintah","penasaran, apl, login, kalo, lapor, pajak, gak, menu, nya, gak, pencet, aplikasi, coreng, perintah",penasaran apl login kalo lapor pajak gak menu nya gak pencet aplikasi coreng perintah
Pengguna Google,Dari tahun kemarin kesel sama app ini. nyoba lagi masih bikin kesel. ga di perbaiki2. padahal di lempar ke web Ã°Å¸Â¤Â­,negatif,dari tahun kemarin kesel sama app ini nyoba lagi masih bikin kesel ga di perbaiki padahal di lempar ke web ,"dari, tahun, kemarin, kesel, sama, app, ini, nyoba, lagi, masih, bikin, kesel, ga, di, perbaiki, padahal, di, lempar, ke, web","kemarin, kesel, app, nyoba, bikin, kesel, ga, perbaiki, lempar, web","kemarin, kesel, app, nyoba, bikin, kesel, ga, baik, lempar, web",kemarin kesel app nyoba bikin kesel ga baik lempar web
Pengguna Google,Ini kek mana mau log in ga bisa. Masukin nik belum selesai dah mentok aja. Tolong lah pemerintah perbaikan buat aplikasi ini,negatif,ini kek mana mau log in ga bisa masukin nik belum selesai dah mentok aja tolong lah pemerintah perbaikan buat aplikasi ini,"ini, kek, mana, mau, log, in, ga, bisa, masukin, nik, belum, selesai, dah, mentok, aja, tolong, lah, pemerintah, perbaikan, buat, aplikasi, ini","kek, log, in, ga, masukin, nik, selesai, dah, mentok, aja, tolong, pemerintah, perbaikan, aplikasi","kek, log, in, ga, masukin, nik, selesai, dah, mentok, aja, tolong, perintah, baik, aplikasi",kek log in ga masukin nik selesai dah mentok aja tolong perintah baik aplikasi
Pengguna Google,Aplikasinya error terus. Percuma ada aplikasi tp error terus. Gak mempermudah,negatif,aplikasinya error terus percuma ada aplikasi tp error terus gak mempermudah,"aplikasinya, error, terus, percuma, ada, aplikasi, tp, error, terus, gak, mempermudah","aplikasinya, error, aplikasi, tp, error, gak, mempermudah","aplikasi, error, aplikasi, tp, error, gak, mudah",aplikasi error aplikasi tp error gak mudah
Pengguna Google,"App sekelas punya pemerintah cuma bikin emosi penggunanya, error ,ga jelas, apa indonesia kekurangan orang pintar untuk bikin app yg bagus?",negatif,app sekelas punya pemerintah cuma bikin emosi penggunanya error ga jelas apa indonesia kekurangan orang pintar untuk bikin app yg bagus,"app, sekelas, punya, pemerintah, cuma, bikin, emosi, penggunanya, error, ga, jelas, apa, indonesia, kekurangan, orang, pintar, untuk, bikin, app, yg, bagus","app, sekelas, pemerintah, bikin, emosi, penggunanya, error, ga, indonesia, kekurangan, orang, pintar, bikin, app, yg, bagus","app, kelas, perintah, bikin, emosi, guna, error, ga, indonesia, kurang, orang, pintar, bikin, app, yg, bagus",app kelas perintah bikin emosi guna error ga indonesia kurang orang pintar bikin app yg bagus
Pengguna Google,Aplikasi ini sangat tidak berguna. Meskipun sudah update tetap tidak berguna. Aplikasi ini Dibikin Cuma ngabisin anggaran.,negatif,aplikasi ini sangat tidak berguna meskipun sudah update tetap tidak berguna aplikasi ini dibikin cuma ngabisin anggaran,"aplikasi, ini, sangat, tidak, berguna, meskipun, sudah, update, tetap, tidak, berguna, aplikasi, ini, dibikin, cuma, ngabisin, anggaran","aplikasi, berguna, update, berguna, aplikasi, dibikin, ngabisin, anggaran","aplikasi, guna, update, guna, aplikasi, bikin, ngabisin, anggar",aplikasi guna update guna aplikasi bikin ngabisin anggar
Pengguna Google,"Minimal aplikasi di benerin lah, malu bgt rakyatnya suruh bayar pajak tapi pelayananya minus.",negatif,minimal aplikasi di benerin lah malu bgt rakyatnya suruh bayar pajak tapi pelayananya minus,"minimal, aplikasi, di, benerin, lah, malu, bgt, rakyatnya, suruh, bayar, pajak, tapi, pelayananya, minus","minimal, aplikasi, benerin, malu, bgt, rakyatnya, suruh, bayar, pajak, pelayananya, minus","minimal, aplikasi, benerin, malu, bgt, rakyat, suruh, bayar, pajak, pelayananya, minus",minimal aplikasi benerin malu bgt rakyat suruh bayar pajak pelayananya minus
Pengguna Google,"Susah login via website atau aplikasi, padahal username dan sandi sudah benar, reset password juga tidak terpengaruh",negatif,susah login via website atau aplikasi padahal username dan sandi sudah benar reset password juga tidak terpengaruh,"susah, login, via, website, atau, aplikasi, padahal, username, dan, sandi, sudah, benar, reset, password, juga, tidak, terpengaruh","susah, login, via, website, aplikasi, username, sandi, reset, password, terpengaruh","susah, login, via, website, aplikasi, username, sandi, reset, password, pengaruh",susah login via website aplikasi username sandi reset password pengaruh
Pengguna Google,Live chat kagak pernah bisa. Di aplikasi maupun website. Buat apa bikin aplikasi kalo gak guna!,negatif,live chat kagak pernah bisa di aplikasi maupun website buat apa bikin aplikasi kalo gak guna,"live, chat, kagak, pernah, bisa, di, aplikasi, maupun, website, buat, apa, bikin, aplikasi, kalo, gak, guna","live, chat, kagak, aplikasi, website, bikin, aplikasi, kalo, gak","live, chat, kagak, aplikasi, website, bikin, aplikasi, kalo, gak",live chat kagak aplikasi website bikin aplikasi kalo gak
Pengguna Google,Mau validasi data refresh berulang masih tetap gagal. Aplikasi terkesan tidak siap,negatif,mau validasi data refresh berulang masih tetap gagal aplikasi terkesan tidak siap,"mau, validasi, data, refresh, berulang, masih, tetap, gagal, aplikasi, terkesan, tidak, siap","validasi, data, refresh, berulang, gagal, aplikasi, terkesan","validasi, data, refresh, ulang, gagal, aplikasi, kes",validasi data refresh ulang gagal aplikasi kes
Pengguna Google,"Aplikasi eror npwp dan sandi sdh betul pun ttp tidak bisa log in....perbaiki lagi coba .jangan kecewakan orang,!!!",negatif,aplikasi eror npwp dan sandi sdh betul pun ttp tidak bisa log inperbaiki lagi coba jangan kecewakan orang,"aplikasi, eror, npwp, dan, sandi, sdh, betul, pun, ttp, tidak, bisa, log, inperbaiki, lagi, coba, jangan, kecewakan, orang","aplikasi, eror, npwp, sandi, sdh, ttp, log, inperbaiki, coba, kecewakan, orang","aplikasi, eror, npwp, sandi, sdh, ttp, log, inperbaiki, coba, kecewa, orang",aplikasi eror npwp sandi sdh ttp log inperbaiki coba kecewa orang
Pengguna Google,"aplikasi pemerintah gak ada yang bener, buruk semua ! termasuk aplikasi ini sangat buruk mau daftar aja susah !!!",negatif,aplikasi pemerintah gak ada yang bener buruk semua  termasuk aplikasi ini sangat buruk mau daftar aja susah ,"aplikasi, pemerintah, gak, ada, yang, bener, buruk, semua, termasuk, aplikasi, ini, sangat, buruk, mau, daftar, aja, susah","aplikasi, pemerintah, gak, bener, buruk, aplikasi, buruk, daftar, aja, susah","aplikasi, perintah, gak, bener, buruk, aplikasi, buruk, daftar, aja, susah",aplikasi perintah gak bener buruk aplikasi buruk daftar aja susah
Pengguna Google,"Muncul peringatan harus update, tapi di Google Play statusnya udah versi terbaru. Aneh.",negatif,muncul peringatan harus update tapi di google play statusnya udah versi terbaru aneh,"muncul, peringatan, harus, update, tapi, di, google, play, statusnya, udah, versi, terbaru, aneh","muncul, peringatan, update, google, play, statusnya, udah, versi, terbaru, aneh","muncul, ingat, update, google, play, status, udah, versi, baru, aneh",muncul ingat update google play status udah versi baru aneh
Pengguna Google,aplikasi sampah!!! di perbarui ribuan kali tetap saja sistem nya error!!!,negatif,aplikasi sampah di perbarui ribuan kali tetap saja sistem nya error,"aplikasi, sampah, di, perbarui, ribuan, kali, tetap, saja, sistem, nya, error","aplikasi, sampah, perbarui, ribuan, kali, sistem, nya, error","aplikasi, sampah, baru, ribu, kali, sistem, nya, error",aplikasi sampah baru ribu kali sistem nya error
Pengguna Google,Apa sih. Notif ada update yg harus diinstall tapi muter2 sampai 7 turunan gk kelar,negatif,apa sih notif ada update yg harus diinstall tapi muter sampai  turunan gk kelar,"apa, sih, notif, ada, update, yg, harus, diinstall, tapi, muter, sampai, turunan, gk, kelar","sih, notif, update, yg, diinstall, muter, turunan, gk, kelar","sih, notif, update, yg, diinstall, muter, turun, gk, kelar",sih notif update yg diinstall muter turun gk kelar
Pengguna Google,Aplikasi payah. Gimana mau taat atau lapor pajak. Klo sistem aja belum bener.. parahh,negatif,aplikasi payah gimana mau taat atau lapor pajak klo sistem aja belum bener parahh,"aplikasi, payah, gimana, mau, taat, atau, lapor, pajak, klo, sistem, aja, belum, bener, parahh","aplikasi, payah, gimana, taat, lapor, pajak, klo, sistem, aja, bener, parahh","aplikasi, payah, gimana, taat, lapor, pajak, klo, sistem, aja, bener, parahh",aplikasi payah gimana taat lapor pajak klo sistem aja bener parahh
Pengguna Google,"Aplikasi sekelas punya pemerintah tpi mau lapor pajak tdk bisa,, pilihan menu nya tidak jelasss,,e mengherankan",negatif,aplikasi sekelas punya pemerintah tpi mau lapor pajak tdk bisa pilihan menu nya tidak jelassse mengherankan,"aplikasi, sekelas, punya, pemerintah, tpi, mau, lapor, pajak, tdk, bisa, pilihan, menu, nya, tidak, jelassse, mengherankan","aplikasi, sekelas, pemerintah, tpi, lapor, pajak, tdk, pilihan, menu, nya, jelassse, mengherankan","aplikasi, kelas, perintah, tpi, lapor, pajak, tdk, pilih, menu, nya, jelassse, heran",aplikasi kelas perintah tpi lapor pajak tdk pilih menu nya jelassse heran
Pengguna Google,"Aplikasi dongo, mau dari websitenya ataupun apk nya buat akun doang susah, kode otp SMS di tunggu dari jaman purba kagak masukÃ‚Â²",negatif,aplikasi dongo mau dari websitenya ataupun apk nya buat akun doang susah kode otp sms di tunggu dari jaman purba kagak masuk,"aplikasi, dongo, mau, dari, websitenya, ataupun, apk, nya, buat, akun, doang, susah, kode, otp, sms, di, tunggu, dari, jaman, purba, kagak, masuk","aplikasi, dongo, websitenya, apk, nya, akun, doang, susah, kode, otp, sms, tunggu, jaman, purba, kagak, masuk","aplikasi, dongo, websitenya, apk, nya, akun, doang, susah, kode, otp, sms, tunggu, jaman, purba, kagak, masuk",aplikasi dongo websitenya apk nya akun doang susah kode otp sms tunggu jaman purba kagak masuk
Pengguna Google,Udah isi semua data malah tidak bisa di validasi. Akhirnya ga bisa lanjut ke tahap berikutnya. Mohon solusinya .,netral,udah isi semua data malah tidak bisa di validasi akhirnya ga bisa lanjut ke tahap berikutnya mohon solusinya ,"udah, isi, semua, data, malah, tidak, bisa, di, validasi, akhirnya, ga, bisa, lanjut, ke, tahap, berikutnya, mohon, solusinya","udah, isi, data, validasi, ga, tahap, mohon, solusinya","udah, isi, data, validasi, ga, tahap, mohon, solusi",udah isi data validasi ga tahap mohon solusi
Pengguna Google,Masih banyak yg perlu di perbaikin. Lemot pas di buka apk nya. Cek profil juga ga bisa,negatif,masih banyak yg perlu di perbaikin lemot pas di buka apk nya cek profil juga ga bisa,"masih, banyak, yg, perlu, di, perbaikin, lemot, pas, di, buka, apk, nya, cek, profil, juga, ga, bisa","yg, perbaikin, lemot, pas, buka, apk, nya, cek, profil, ga","yg, perbaikin, lot, pas, buka, apk, nya, cek, profil, ga",yg perbaikin lot pas buka apk nya cek profil ga
Pengguna Google,"Tidak seperti versi web yg komplit, versi mobil ini justru mengecewakan, kurang fitur",negatif,tidak seperti versi web yg komplit versi mobil ini justru mengecewakan kurang fitur,"tidak, seperti, versi, web, yg, komplit, versi, mobil, ini, justru, mengecewakan, kurang, fitur","versi, web, yg, komplit, versi, mobil, mengecewakan, fitur","versi, web, yg, komplit, versi, mobil, kecewa, fitur",versi web yg komplit versi mobil kecewa fitur
Pengguna Google,Aplikasinya lagi gangguan apa gmn ya kok saya login mau masuk profil trus keluar aplikasi sendiri,netral,aplikasinya lagi gangguan apa gmn ya kok saya login mau masuk profil trus keluar aplikasi sendiri,"aplikasinya, lagi, gangguan, apa, gmn, ya, kok, saya, login, mau, masuk, profil, trus, keluar, aplikasi, sendiri","aplikasinya, gangguan, gmn, ya, login, masuk, profil, trus, aplikasi","aplikasi, ganggu, gmn, ya, login, masuk, profil, trus, aplikasi",aplikasi ganggu gmn ya login masuk profil trus aplikasi
Pengguna Google,"Masih banyak bug, tiap buka aplikasi selalu keluar pop up update aplikasi tapi tidak ada update",negatif,masih banyak bug tiap buka aplikasi selalu keluar pop up update aplikasi tapi tidak ada update,"masih, banyak, bug, tiap, buka, aplikasi, selalu, keluar, pop, up, update, aplikasi, tapi, tidak, ada, update","bug, buka, aplikasi, pop, up, update, aplikasi, update","bug, buka, aplikasi, pop, up, update, aplikasi, update",bug buka aplikasi pop up update aplikasi update
Pengguna Google,Berkali kali nunggu email verifikasi tidak ada. Sedangkan kalo jadi website djp online langsung terkirim,negatif,berkali kali nunggu email verifikasi tidak ada sedangkan kalo jadi website djp online langsung terkirim,"berkali, kali, nunggu, email, verifikasi, tidak, ada, sedangkan, kalo, jadi, website, djp, online, langsung, terkirim","berkali, kali, nunggu, email, verifikasi, kalo, website, djp, online, langsung, terkirim","kali, kali, nunggu, email, verifikasi, kalo, website, djp, online, langsung, kirim",kali kali nunggu email verifikasi kalo website djp online langsung kirim
Pengguna Google,"Aplikasi gajelas, gabisa login padahal di website bisa, yg bikin aplikasinya payah!",negatif,aplikasi gajelas gabisa login padahal di website bisa yg bikin aplikasinya payah,"aplikasi, gajelas, gabisa, login, padahal, di, website, bisa, yg, bikin, aplikasinya, payah","aplikasi, gajelas, gabisa, login, website, yg, bikin, aplikasinya, payah","aplikasi, gajelas, gabisa, login, website, yg, bikin, aplikasi, payah",aplikasi gajelas gabisa login website yg bikin aplikasi payah
Pengguna Google,"Aplikasi jelek, tidak jelas masa tidak bisa masuk, diapkntnya chat pajak nggak bisa hadehh... bgini nih klw cmn modal butuh duit rakyat",negatif,aplikasi jelek tidak jelas masa tidak bisa masuk diapkntnya chat pajak nggak bisa hadehh bgini nih klw cmn modal butuh duit rakyat,"aplikasi, jelek, tidak, jelas, masa, tidak, bisa, masuk, diapkntnya, chat, pajak, nggak, bisa, hadehh, bgini, nih, klw, cmn, modal, butuh, duit, rakyat","aplikasi, jelek, masuk, diapkntnya, chat, pajak, nggak, hadehh, bgini, nih, klw, cmn, modal, butuh, duit, rakyat","aplikasi, jelek, masuk, diapkntnya, chat, pajak, nggak, hadehh, bgini, nih, klw, cmn, modal, butuh, duit, rakyat",aplikasi jelek masuk diapkntnya chat pajak nggak hadehh bgini nih klw cmn modal butuh duit rakyat
Pengguna Google,"Mau daftar malah di suruh ke browser, validasi data aja 1 jam GK selesai""..era digital gini amat",negatif,mau daftar malah di suruh ke browser validasi data aja  jam gk selesaiera digital gini amat,"mau, daftar, malah, di, suruh, ke, browser, validasi, data, aja, jam, gk, selesaiera, digital, gini, amat","daftar, suruh, browser, validasi, data, aja, jam, gk, selesaiera, digital, gini","daftar, suruh, browser, validasi, data, aja, jam, gk, selesaiera, digital, gin",daftar suruh browser validasi data aja jam gk selesaiera digital gin
Pengguna Google,"Kok ga bisa lagi ya di isi pencatatan umkm nya, dan catatan yang lama tidak muncul lagi",negatif,kok ga bisa lagi ya di isi pencatatan umkm nya dan catatan yang lama tidak muncul lagi,"kok, ga, bisa, lagi, ya, di, isi, pencatatan, umkm, nya, dan, catatan, yang, lama, tidak, muncul, lagi","ga, ya, isi, pencatatan, umkm, nya, catatan, muncul","ga, ya, isi, catat, umkm, nya, catat, muncul",ga ya isi catat umkm nya catat muncul
Pengguna Google,"Aplikasi tidak bisa di buka, mau login Aplikasi error Kalu udah ok baru kasih bintang 5",negatif,aplikasi tidak bisa di buka mau login aplikasi error kalu udah ok baru kasih bintang ,"aplikasi, tidak, bisa, di, buka, mau, login, aplikasi, error, kalu, udah, ok, baru, kasih, bintang","aplikasi, buka, login, aplikasi, error, kalu, udah, ok, kasih, bintang","aplikasi, buka, login, aplikasi, error, kalu, udah, ok, kasih, bintang",aplikasi buka login aplikasi error kalu udah ok kasih bintang
Pengguna Google,"Parah sekali, seharusnya aplikasi seperti ini membantu dan mempermudah sehingga waktu dan biaya tidak terbuang sia-sia",negatif,parah sekali seharusnya aplikasi seperti ini membantu dan mempermudah sehingga waktu dan biaya tidak terbuang siasia,"parah, sekali, seharusnya, aplikasi, seperti, ini, membantu, dan, mempermudah, sehingga, waktu, dan, biaya, tidak, terbuang, siasia","parah, aplikasi, membantu, mempermudah, biaya, terbuang, siasia","parah, aplikasi, bantu, mudah, biaya, buang, siasia",parah aplikasi bantu mudah biaya buang siasia
Pengguna Google,"Parah banget daftar selalu gagal NPWP bener efin bener tapi gagal terus, kalo blum bagus lbh baik di tutup dulu.",negatif,parah banget daftar selalu gagal npwp bener efin bener tapi gagal terus kalo blum bagus lbh baik di tutup dulu,"parah, banget, daftar, selalu, gagal, npwp, bener, efin, bener, tapi, gagal, terus, kalo, blum, bagus, lbh, baik, di, tutup, dulu","parah, banget, daftar, gagal, npwp, bener, efin, bener, gagal, kalo, blum, bagus, lbh, tutup","parah, banget, daftar, gagal, npwp, bener, efin, bener, gagal, kalo, blum, bagus, lbh, tutup",parah banget daftar gagal npwp bener efin bener gagal kalo blum bagus lbh tutup
Pengguna Google,Sangat rumit. Apa itu efin? Kenapa masuk aplikasi harus serumit ini? Aplikasi tujuannya untuk mempermudah. Ini memperibett,negatif,sangat rumit apa itu efin kenapa masuk aplikasi harus serumit ini aplikasi tujuannya untuk mempermudah ini memperibett,"sangat, rumit, apa, itu, efin, kenapa, masuk, aplikasi, harus, serumit, ini, aplikasi, tujuannya, untuk, mempermudah, ini, memperibett","rumit, efin, masuk, aplikasi, serumit, aplikasi, tujuannya, mempermudah, memperibett","rumit, efin, masuk, aplikasi, rumit, aplikasi, tuju, mudah, memperibett",rumit efin masuk aplikasi rumit aplikasi tuju mudah memperibett
Pengguna Google,"Aplilasi tidak berguna di android 7.0 ke bawah, hanya bikin sampah.",negatif,aplilasi tidak berguna di android  ke bawah hanya bikin sampah,"aplilasi, tidak, berguna, di, android, ke, bawah, hanya, bikin, sampah","aplilasi, berguna, android, bikin, sampah","aplilasi, guna, android, bikin, sampah",aplilasi guna android bikin sampah
Pengguna Google,"sebenernya membantu,hanya banyak kekurangan,salah satunya login via email,ditunggu2 kodenya ngga nongol2",netral,sebenernya membantuhanya banyak kekurangansalah satunya login via emailditunggu kodenya ngga nongol,"sebenernya, membantuhanya, banyak, kekurangansalah, satunya, login, via, emailditunggu, kodenya, ngga, nongol","sebenernya, membantuhanya, kekurangansalah, satunya, login, via, emailditunggu, kodenya, ngga, nongol","sebenernya, membantuhanya, kekurangansalah, satu, login, via, emailditunggu, kode, ngga, nongol",sebenernya membantuhanya kekurangansalah satu login via emailditunggu kode ngga nongol
Pengguna Google,Tidak bisa di akses pas masuk ke Appnya malah blank/kosong,negatif,tidak bisa di akses pas masuk ke appnya malah blankkosong,"tidak, bisa, di, akses, pas, masuk, ke, appnya, malah, blankkosong","akses, pas, masuk, appnya, blankkosong","akses, pas, masuk, appnya, blankkosong",akses pas masuk appnya blankkosong
Pengguna Google,"Biasalah aplikasi buat pemerintah mah emang ga ada yg beres, minta EFIN kode Verifikasi di pencet ga bisa2 kocak2.",negatif,biasalah aplikasi buat pemerintah mah emang ga ada yg beres minta efin kode verifikasi di pencet ga bisa kocak,"biasalah, aplikasi, buat, pemerintah, mah, emang, ga, ada, yg, beres, minta, efin, kode, verifikasi, di, pencet, ga, bisa, kocak","biasalah, aplikasi, pemerintah, mah, emang, ga, yg, beres, efin, kode, verifikasi, pencet, ga, kocak","biasa, aplikasi, perintah, mah, emang, ga, yg, beres, efin, kode, verifikasi, pencet, ga, kocak",biasa aplikasi perintah mah emang ga yg beres efin kode verifikasi pencet ga kocak
